2.3727 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
11.7976 	EXP 	prep_instr: height = 0.05
11.7976 	EXP 	prep_instr: text = '兩項之前'
11.7976 	EXP 	target: autoDraw = True
11.7976 	EXP 	prep_instr: autoDraw = True
14.2912 	EXP 	Imported trialTypes_practise.xlsx as conditions, 10 conditions, 4 params
14.2916 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
14.2918 	EXP 	New trial (rep=0, index=0): {'Stimulus': 'FC_102_F103.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
14.3012 	EXP 	target: autoDraw = False
14.3012 	EXP 	prep_instr: autoDraw = False
14.3012 	EXP 	trial_fixation: autoDraw = True
14.8017 	EXP 	trial_fixation: autoDraw = False
14.8017 	EXP 	image: image = 'nback_stimuli/FC_102_F103.png'
14.8017 	EXP 	image: autoDraw = True
16.7866 	EXP 	New trial (rep=0, index=1): {'Stimulus': 'FC_101_M100.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
16.8029 	EXP 	image: autoDraw = False
16.8029 	EXP 	trial_fixation: autoDraw = True
17.3036 	EXP 	trial_fixation: autoDraw = False
17.3036 	EXP 	image: image = 'nback_stimuli/FC_101_M100.png'
17.3036 	EXP 	image: autoDraw = True
19.2894 	EXP 	New trial (rep=0, index=2): {'Stimulus': 'FC_102_F103.png', 'CorrectResponse': 'target', 'StimType': 'Face', 'BlockType': '2-Back'}
19.3057 	EXP 	image: autoDraw = False
19.3057 	EXP 	trial_fixation: autoDraw = True
19.8063 	EXP 	trial_fixation: autoDraw = False
19.8063 	EXP 	image: image = 'nback_stimuli/FC_102_F103.png'
19.8063 	EXP 	image: autoDraw = True
21.7925 	EXP 	New trial (rep=0, index=3): {'Stimulus': 'FC_100_F101.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
21.8086 	EXP 	image: autoDraw = False
21.8086 	EXP 	trial_fixation: autoDraw = True
22.3093 	EXP 	trial_fixation: autoDraw = False
22.3093 	EXP 	image: image = 'nback_stimuli/FC_100_F101.png'
22.3093 	EXP 	image: autoDraw = True
24.2954 	EXP 	New trial (rep=0, index=4): {'Stimulus': 'FC_098_F100.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
24.3115 	EXP 	image: autoDraw = False
24.3115 	EXP 	trial_fixation: autoDraw = True
24.8122 	EXP 	trial_fixation: autoDraw = False
24.8122 	EXP 	image: image = 'nback_stimuli/FC_098_F100.png'
24.8122 	EXP 	image: autoDraw = True
26.7981 	EXP 	New trial (rep=0, index=5): {'Stimulus': 'FC_100_F101.png', 'CorrectResponse': 'target', 'StimType': 'Face', 'BlockType': '2-Back'}
26.8143 	EXP 	image: autoDraw = False
26.8143 	EXP 	trial_fixation: autoDraw = True
27.3150 	EXP 	trial_fixation: autoDraw = False
27.3150 	EXP 	image: image = 'nback_stimuli/FC_100_F101.png'
27.3150 	EXP 	image: autoDraw = True
29.2841 	EXP 	New trial (rep=0, index=6): {'Stimulus': 'FC_098_F100.png', 'CorrectResponse': 'target', 'StimType': 'Face', 'BlockType': '2-Back'}
29.3007 	EXP 	image: autoDraw = False
29.3007 	EXP 	trial_fixation: autoDraw = True
29.8011 	EXP 	trial_fixation: autoDraw = False
29.8011 	EXP 	image: image = 'nback_stimuli/FC_098_F100.png'
29.8011 	EXP 	image: autoDraw = True
31.7871 	EXP 	New trial (rep=0, index=7): {'Stimulus': 'FC_097_M97.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
31.8035 	EXP 	image: autoDraw = False
31.8035 	EXP 	trial_fixation: autoDraw = True
32.3040 	EXP 	trial_fixation: autoDraw = False
32.3040 	EXP 	image: image = 'nback_stimuli/FC_097_M97.png'
32.3040 	EXP 	image: autoDraw = True
34.2899 	EXP 	New trial (rep=0, index=8): {'Stimulus': 'FC_099_M98.png', 'CorrectResponse': 'nontarget', 'StimType': 'Face', 'BlockType': '2-Back'}
34.3064 	EXP 	image: autoDraw = False
34.3064 	EXP 	trial_fixation: autoDraw = True
34.8070 	EXP 	trial_fixation: autoDraw = False
34.8070 	EXP 	image: image = 'nback_stimuli/FC_099_M98.png'
34.8070 	EXP 	image: autoDraw = True
36.7931 	EXP 	New trial (rep=0, index=9): {'Stimulus': 'FC_097_M97.png', 'CorrectResponse': 'target', 'StimType': 'Face', 'BlockType': '2-Back'}
36.8092 	EXP 	image: autoDraw = False
36.8092 	EXP 	trial_fixation: autoDraw = True
37.3099 	EXP 	trial_fixation: autoDraw = False
37.3099 	EXP 	image: image = 'nback_stimuli/FC_097_M97.png'
37.3099 	EXP 	image: autoDraw = True
39.2959 	EXP 	New trial (rep=1, index=0): None
39.3120 	EXP 	image: autoDraw = False
39.3120 	EXP 	prep_instr: height = 0.05
39.3120 	EXP 	prep_instr: height = 0.05
39.3120 	EXP 	prep_instr: height = 0.05
39.3120 	EXP 	prep_instr: text = '目標'
39.3120 	EXP 	target: autoDraw = True
39.3120 	EXP 	prep_instr: autoDraw = True
41.8063 	EXP 	Imported trialTypes_practise.xlsx as conditions, 10 conditions, 4 params
41.8067 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
41.8069 	EXP 	New trial (rep=0, index=0): {'Stimulus': 'TO_102_TOOL117_BA.png', 'CorrectResponse': 'nontarget', 'StimType': 'Tools', 'BlockType': '0-Back'}
41.8162 	EXP 	target: autoDraw = False
41.8162 	EXP 	prep_instr: autoDraw = False
41.8162 	EXP 	trial_fixation: autoDraw = True
42.2990 	EXP 	trial_fixation: autoDraw = False
42.2990 	EXP 	image: image = 'nback_stimuli/TO_102_TOOL117_BA.png'
42.2990 	EXP 	image: autoDraw = True
44.2853 	EXP 	New trial (rep=0, index=1): {'Stimulus': 'TO_103_TOOL120_BA.png', 'CorrectResponse': 'target', 'StimType': 'Tools', 'BlockType': '0-Back'}
44.3014 	EXP 	image: autoDraw = False
44.3014 	EXP 	trial_fixation: autoDraw = True
44.8020 	EXP 	trial_fixation: autoDraw = False
44.8020 	EXP 	image: image = 'nback_stimuli/TO_103_TOOL120_BA.png'
44.8020 	EXP 	image: autoDraw = True
46.7919 	EXP 	New trial (rep=0, index=2): {'Stimulus': 'TO_103_TOOL120_BA.png', 'CorrectResponse': 'target', 'StimType': 'Tools', 'BlockType': '0-Back'}
46.8079 	EXP 	image: autoDraw = False
46.8079 	EXP 	trial_fixation: autoDraw = True
47.3081 	EXP 	trial_fixation: autoDraw = False
47.3081 	EXP 	image: image = 'nback_stimuli/TO_103_TOOL120_BA.png'
47.3081 	EXP 	image: autoDraw = True
49.7676 	EXP 	window1: mouseVisible = True
