135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34	52	135	110	0	0	0	0	4590	5720	76
130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52	63	130	110	0	0	0	0	6760	6930	78
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56	78	120	110	0	0	0	0	6720	8580	73
130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	40	130	120	0	0	0	0	4810	4800	82
115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59	37	115	120	0	0	0	0	6785	4440	90
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83	11	120	125	0	0	0	0	9960	1375	79
130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	37	130	110	0	0	0	0	4160	4070	75
115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	64	115	95	0	0	0	0	5865	6080	83
75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24	15	75	115	0	0	0	0	1800	1725	81
85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71	45	85	115	0	0	0	0	6035	5175	74
130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79	32	130	115	0	0	0	0	10270	3680	95
50	60	70	70	90	100	100	100	110	120	120	120	120	120	130	130	140	140	150	160	50	50	50	60	60	60	70	80	80	90	100	100	120	130	140	140	140	140	160	180	49	85	110	100	905.2631579	1673.684211	-0.428229004	0.321761799	5390	8500	13
70	80	90	100	100	100	110	110	120	120	120	120	120	130	130	150	150	150	160	170	50	70	80	110	120	130	130	130	130	130	140	140	150	150	150	150	160	160	160	160	97	68	120	130	705.2631579	968.4210526	0.08649262	-1.290092231	11640	8840	19
60	80	100	100	110	110	110	110	110	120	120	120	130	140	140	140	150	170	180	200	80	90	100	100	100	110	110	110	110	110	120	130	130	140	140	140	140	140	150	150	32	95	125	120	1089.473684	431.5789474	0.436970852	-0.144545795	4000	11400	7
30	80	80	80	90	90	90	90	100	110	110	120	120	130	130	140	160	170	190	190	70	90	90	90	110	110	110	120	120	120	120	120	130	130	140	140	140	180	180	190	84	73	115	125	1636.842105	973.6842105	0.256853193	0.554513341	9660	9125	18
40	40	50	50	50	50	50	60	70	70	80	90	100	140	150	150	150	160	170	180	40	40	70	80	90	90	90	100	100	100	110	110	110	120	120	120	120	130	130	130	82	57	95	100	2478.947368	705.2631579	0.452818318	-1.020612921	7790	5700	4
40	70	80	80	80	90	90	100	110	110	110	120	120	120	120	130	140	140	160	190	20	40	50	50	60	60	80	90	90	90	90	100	100	100	110	110	120	130	150	160	31	55	110	90	1136.842105	1294.736842	0.278932784	0.020863388	3410	4950	1
80	90	90	90	100	100	100	110	110	110	110	110	130	130	140	140	160	200	200	200	90	100	100	100	110	110	110	120	120	130	130	140	140	140	140	150	150	160	160	200	93	52	125	130	1436.842105	715.7894737	1.023176895	0.693652159	11625	6760	8
60	60	70	80	80	80	90	90	90	100	100	100	100	110	110	110	110	110	120	130	50	70	90	100	100	110	110	110	110	110	120	120	120	120	120	130	140	150	150	170	93	80	95	115	363.1578947	731.5789474	-0.280894905	-0.319285105	8835	9200	16
30	30	30	50	50	60	60	70	70	80	80	80	80	80	90	90	110	140	160	160	50	80	90	90	100	100	100	110	110	110	110	120	140	140	140	150	150	150	160	200	32	49	80	120	1463.157895	1147.368421	0.793084791	0.26676662	2560	5880	15
10	30	50	50	60	60	80	80	80	80	90	90	90	130	140	140	150	190	200	200	100	100	120	120	120	120	120	130	130	130	130	140	140	150	150	150	150	160	160	180	84	72	100	135	3042.105263	415.7894737	0.49046521	0.210178506	8400	9720	9
70	90	90	90	90	90	100	100	100	110	120	130	130	130	140	140	170	170	170	170	50	60	60	70	70	80	90	90	90	90	100	100	100	100	130	130	170	170	170	180	59	76	120	105	1021.052632	1615.789474	0.387282845	0.675924176	7080	7980	6
40	70	80	90	90	100	100	100	100	110	120	120	130	130	130	140	140	150	160	200	20	50	80	80	100	110	110	110	120	120	120	120	120	130	130	130	130	140	140	140	65	83	115	110	1236.842105	968.4210526	0.234625391	-1.580362982	7475	9130	5
30	50	70	80	90	100	110	110	120	120	120	120	130	130	150	170	170	170	180	180	40	40	50	70	70	70	70	80	80	80	80	90	90	90	100	110	110	110	130	140	81	42	120	85	1810.526316	710.5263158	-0.323831663	0.196726758	9720	3570	17
80	90	90	90	100	100	100	110	110	110	110	110	120	120	130	150	160	170	170	180	90	100	100	100	110	110	110	120	120	120	120	130	140	140	150	160	160	160	170	190	53	35	120	130	905.2631579	757.8947368	0.761296007	0.512432245	6360	4550	11
60	80	90	90	100	100	110	110	110	120	120	130	130	130	140	140	150	150	160	180	80	80	90	90	100	100	110	120	130	130	130	130	130	140	140	140	140	160	170	190	61	38	120	125	852.6315789	868.4210526	0	0.253203863	7320	4750	20
70	80	90	90	90	90	90	100	100	110	110	120	120	130	130	130	130	140	140	140	70	70	70	80	80	90	90	90	90	100	100	100	110	120	120	120	130	130	150	190	79	91	110	105	484.2105263	900	-0.091223296	1.14597582	8690	9555	23
30	30	50	50	60	60	60	60	70	70	70	80	80	80	80	90	100	110	130	140	50	60	70	70	80	90	90	100	110	110	110	110	120	130	130	140	150	180	200	200	43	55	75	115	826.3157895	1847.368421	0.627443466	0.589621648	3225	6325	14
30	80	90	100	100	110	110	120	120	130	130	130	140	140	150	150	190	190	190	200	80	80	90	100	100	110	110	110	110	120	130	130	140	140	140	140	140	150	180	200	14	37	130	125	1768.421053	942.1052632	-0.182981264	0.655454528	1820	4625	24
40	50	50	60	60	70	70	70	80	80	90	90	100	110	110	120	120	120	150	160	40	70	80	90	90	90	100	100	100	100	100	110	110	120	120	130	130	130	140	150	37	19	90	105	1105.263158	657.8947368	0.476136051	-0.4992	3330	1995	3
40	50	50	60	60	70	70	70	80	80	90	90	100	110	110	120	120	120	150	160	40	70	80	90	90	90	100	100	100	100	100	110	110	120	120	130	130	130	140	150	68	44	90	105	1105.263158	657.8947368	0.476136051	-0.4992	6120	4620	2
20	80	90	100	110	110	110	110	120	120	120	130	130	130	140	150	160	170	200	200	30	70	90	100	100	110	110	110	120	130	130	130	130	140	140	140	150	150	150	170	65	90	125	120	1647.368421	1021.052632	-0.261663714	-1.10226656	8125	10800	12
70	80	100	100	100	100	110	120	120	120	130	130	130	130	150	150	150	150	170	190	50	60	90	100	100	100	110	110	110	120	120	120	130	130	140	140	150	150	170	200	35	44	125	120	878.9473684	1189.473684	0.21758532	0.12636406	4375	5280	21
60	90	90	100	100	100	110	110	120	120	120	120	130	130	140	150	150	150	150	160	60	90	90	90	90	100	100	100	100	100	110	120	120	120	140	140	150	150	160	170	49	71	120	115	663.1578947	815.7894737	-0.360465771	0.298955922	5880	8165	10
100	100	100	100	110	110	110	110	110	110	120	120	130	130	130	140	140	140	140	150	40	50	90	90	90	120	120	120	120	130	130	140	140	140	170	170	180	180	180	200	67	50	120	130	263.1578947	1873.684211	0.303578655	-0.391486984	8040	6500	22
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	42	120	85	0	0	0	0	9720	3570	41
130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	37	130	125	0	0	0	0	1820	4625	48
125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35	44	125	120	0	0	0	0	4375	5280	45
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	38	120	125	0	0	0	0	7320	4750	44
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97	68	120	130	0	0	0	0	11640	8840	43
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67	50	120	130	0	0	0	0	8040	6500	46
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59	76	120	105	0	0	0	0	7080	7980	30
115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65	83	115	110	0	0	0	0	7475	9130	29
95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	80	95	115	0	0	0	0	8835	9200	40
110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	85	110	100	0	0	0	0	5390	8500	37
90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68	44	90	105	0	0	0	0	6120	4620	26
95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82	57	95	100	0	0	0	0	7790	5700	28
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53	35	120	130	0	0	0	0	6360	4550	35
110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79	91	110	105	0	0	0	0	8690	9555	47
90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	19	90	105	0	0	0	0	3330	1995	27
115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	73	115	125	0	0	0	0	9660	9125	42
125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93	52	125	130	0	0	0	0	11625	6760	32
120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49	71	120	115	0	0	0	0	5880	8165	34
75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43	55	75	115	0	0	0	0	3225	6325	38
100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84	72	100	135	0	0	0	0	8400	9720	33
110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31	55	110	90	0	0	0	0	3410	4950	25
